,artist,track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
161,Alicia Keys,Wasted Energy (feat. Kaash Paige & Diamond Platnumz) - Remix,0.688,0.638,11,-5.562,0,0.0907,0.146,0.000669,0.0805,0.83,79.948,audio_features,7IM5Blpr2xlz9hFBgr79cC,spotify:track:7IM5Blpr2xlz9hFBgr79cC,https://api.spotify.com/v1/tracks/7IM5Blpr2xlz9hFBgr79cC,https://api.spotify.com/v1/audio-analysis/7IM5Blpr2xlz9hFBgr79cC,277610,4
162,ZAYN,Connexion,0.619,0.375,2,-10.06,0,0.0886,0.59,0,0.108,0.574,171.797,audio_features,5euRP53moGQyGCsq8aNjvo,spotify:track:5euRP53moGQyGCsq8aNjvo,https://api.spotify.com/v1/tracks/5euRP53moGQyGCsq8aNjvo,https://api.spotify.com/v1/audio-analysis/5euRP53moGQyGCsq8aNjvo,196493,4
163,JP Saxe,Line By Line (feat. Maren Morris),0.645,0.486,0,-7.299,1,0.0425,0.274,0,0.135,0.453,72.536,audio_features,2gA74HvN6NKFrhgzpd5oNE,spotify:track:2gA74HvN6NKFrhgzpd5oNE,https://api.spotify.com/v1/tracks/2gA74HvN6NKFrhgzpd5oNE,https://api.spotify.com/v1/audio-analysis/2gA74HvN6NKFrhgzpd5oNE,208187,4
164,Jamie Miller,City That Never Sleeps,0.598,0.596,11,-4.95,1,0.114,0.504,0,0.0829,0.785,81.463,audio_features,2jv9q6oVcAlrVLk9QEmzar,spotify:track:2jv9q6oVcAlrVLk9QEmzar,https://api.spotify.com/v1/tracks/2jv9q6oVcAlrVLk9QEmzar,https://api.spotify.com/v1/audio-analysis/2jv9q6oVcAlrVLk9QEmzar,164725,3
165,WATTS,Feels (feat. Khalid),0.548,0.35,7,-12.52,1,0.0579,0.273,0.0041,0.362,0.0802,167.682,audio_features,6LZ9FO9UsGIcTKbShnfNsG,spotify:track:6LZ9FO9UsGIcTKbShnfNsG,https://api.spotify.com/v1/tracks/6LZ9FO9UsGIcTKbShnfNsG,https://api.spotify.com/v1/audio-analysis/6LZ9FO9UsGIcTKbShnfNsG,221975,4
166,Alicia Keys,So Done (feat. Khalid),0.587,0.431,7,-7.522,0,0.0638,0.788,0,0.104,0.367,82.427,audio_features,0DC6yJLAPwIEeZh6EZpn1f,spotify:track:0DC6yJLAPwIEeZh6EZpn1f,https://api.spotify.com/v1/tracks/0DC6yJLAPwIEeZh6EZpn1f,https://api.spotify.com/v1/audio-analysis/0DC6yJLAPwIEeZh6EZpn1f,234867,4
167,Alicia Keys,Perfect Way To Die,0.442,0.409,5,-5.592,1,0.0379,0.941,6.89e-05,0.207,0.246,85.218,audio_features,4rxetbgJZra2oJKBIF8vr5,spotify:track:4rxetbgJZra2oJKBIF8vr5,https://api.spotify.com/v1/tracks/4rxetbgJZra2oJKBIF8vr5,https://api.spotify.com/v1/audio-analysis/4rxetbgJZra2oJKBIF8vr5,211067,4
168,Alicia Keys,Love Looks Better,0.562,0.683,1,-6.179,1,0.0328,0.0211,0,0.176,0.464,97.061,audio_features,0HL5XOeVxgX1cEPY2KgRRa,spotify:track:0HL5XOeVxgX1cEPY2KgRRa,https://api.spotify.com/v1/tracks/0HL5XOeVxgX1cEPY2KgRRa,https://api.spotify.com/v1/audio-analysis/0HL5XOeVxgX1cEPY2KgRRa,203320,4
169,Alicia Keys,Authors Of Forever,0.697,0.63,7,-5.767,1,0.224,0.512,1.91e-05,0.121,0.68,98.081,audio_features,13BHxtf5YIEODKlf8wRyXp,spotify:track:13BHxtf5YIEODKlf8wRyXp,https://api.spotify.com/v1/tracks/13BHxtf5YIEODKlf8wRyXp,https://api.spotify.com/v1/audio-analysis/13BHxtf5YIEODKlf8wRyXp,217560,4
170,Alicia Keys,Underdog,0.657,0.726,0,-4.74,0,0.0458,0.542,0,0.137,0.282,90.105,audio_features,7FsAFw1oZeTJUZmIzSh0cg,spotify:track:7FsAFw1oZeTJUZmIzSh0cg,https://api.spotify.com/v1/tracks/7FsAFw1oZeTJUZmIzSh0cg,https://api.spotify.com/v1/audio-analysis/7FsAFw1oZeTJUZmIzSh0cg,204400,4
171,Alicia Keys,A Beautiful Noise,0.563,0.328,0,-6.873,1,0.061,0.948,1.28e-06,0.114,0.265,75.85,audio_features,4Z8DyhYIN47p8LgrPVOYeL,spotify:track:4Z8DyhYIN47p8LgrPVOYeL,https://api.spotify.com/v1/tracks/4Z8DyhYIN47p8LgrPVOYeL,https://api.spotify.com/v1/audio-analysis/4Z8DyhYIN47p8LgrPVOYeL,199090,3
172,Ashe,When I'm Older,0.39,0.312,10,-11.715,1,0.0339,0.752,0,0.16,0.351,101.706,audio_features,7AlOPQSiZicj3Y5wIBAwCG,spotify:track:7AlOPQSiZicj3Y5wIBAwCG,https://api.spotify.com/v1/tracks/7AlOPQSiZicj3Y5wIBAwCG,https://api.spotify.com/v1/audio-analysis/7AlOPQSiZicj3Y5wIBAwCG,170242,4
173,Ashe,I'm Fine,0.521,0.486,9,-6.547,1,0.0273,0.0951,0,0.147,0.279,147.964,audio_features,27gRd0sbdd8cJdI6yx6dt8,spotify:track:27gRd0sbdd8cJdI6yx6dt8,https://api.spotify.com/v1/tracks/27gRd0sbdd8cJdI6yx6dt8,https://api.spotify.com/v1/audio-analysis/27gRd0sbdd8cJdI6yx6dt8,136345,4
174,Faouzia,Bad Dreams - Stripped,0.637,0.323,6,-9.581,0,0.0352,0.731,0,0.114,0.367,110.882,audio_features,4II6CiYRsyuERn0KvUJoTG,spotify:track:4II6CiYRsyuERn0KvUJoTG,https://api.spotify.com/v1/tracks/4II6CiYRsyuERn0KvUJoTG,https://api.spotify.com/v1/audio-analysis/4II6CiYRsyuERn0KvUJoTG,171351,4
175,Faouzia,The Road,0.538,0.698,8,-5.57,1,0.0349,0.0216,0,0.336,0.263,135.1,audio_features,1UID3iRWwHeoQJahHBBEWb,spotify:track:1UID3iRWwHeoQJahHBBEWb,https://api.spotify.com/v1/tracks/1UID3iRWwHeoQJahHBBEWb,https://api.spotify.com/v1/audio-analysis/1UID3iRWwHeoQJahHBBEWb,198667,4
176,Faouzia,Wake Me When It's Over,0.688,0.287,1,-9.732,1,0.0415,0.163,0,0.155,0.0597,124.996,audio_features,3VVHLdkxTCE5aBEdBmogp1,spotify:track:3VVHLdkxTCE5aBEdBmogp1,https://api.spotify.com/v1/tracks/3VVHLdkxTCE5aBEdBmogp1,https://api.spotify.com/v1/audio-analysis/3VVHLdkxTCE5aBEdBmogp1,130680,4
177,Ashe,Me Without You,0.74,0.172,11,-8.669,1,0.0497,0.658,0,0.133,0.664,122.951,audio_features,0Rz810tdw9rgLr9dSMhl9j,spotify:track:0Rz810tdw9rgLr9dSMhl9j,https://api.spotify.com/v1/tracks/0Rz810tdw9rgLr9dSMhl9j,https://api.spotify.com/v1/audio-analysis/0Rz810tdw9rgLr9dSMhl9j,189500,4
178,Alan Walker,Believers,0.649,0.69,8,-5.384,0,0.0296,0.0247,0,0.161,0.593,104.04,audio_features,4bMLBGnjAGVFpjAfIkD0UY,spotify:track:4bMLBGnjAGVFpjAfIkD0UY,https://api.spotify.com/v1/tracks/4bMLBGnjAGVFpjAfIkD0UY,https://api.spotify.com/v1/audio-analysis/4bMLBGnjAGVFpjAfIkD0UY,159078,4
179,Livingston,Atlas,0.678,0.576,10,-5.659,1,0.0607,0.182,0,0.245,0.354,90.083,audio_features,5LSXLVXucZc96jWbt7bGni,spotify:track:5LSXLVXucZc96jWbt7bGni,https://api.spotify.com/v1/tracks/5LSXLVXucZc96jWbt7bGni,https://api.spotify.com/v1/audio-analysis/5LSXLVXucZc96jWbt7bGni,234667,4
180,Dean Lewis,Falling Up - Guitar Acoustic,0.502,0.34,2,-7.509,1,0.133,0.821,0,0.256,0.379,203.376,audio_features,0uJHwPFiLK3MK4CMjVO28W,spotify:track:0uJHwPFiLK3MK4CMjVO28W,https://api.spotify.com/v1/tracks/0uJHwPFiLK3MK4CMjVO28W,https://api.spotify.com/v1/audio-analysis/0uJHwPFiLK3MK4CMjVO28W,196936,4
181,Ashe,Love Is Not Enough,0.567,0.344,7,-8.651,1,0.0291,0.686,0,0.218,0.353,73.912,audio_features,0iMjtK5euENXVYrmeb9y9X,spotify:track:0iMjtK5euENXVYrmeb9y9X,https://api.spotify.com/v1/tracks/0iMjtK5euENXVYrmeb9y9X,https://api.spotify.com/v1/audio-analysis/0iMjtK5euENXVYrmeb9y9X,189251,4
182,Alok,In My Mind,0.629,0.746,0,-5.482,1,0.0401,0.0947,0,0.225,0.425,108.025,audio_features,7uoxJCPiqiEa3fvOQQQbyn,spotify:track:7uoxJCPiqiEa3fvOQQQbyn,https://api.spotify.com/v1/tracks/7uoxJCPiqiEa3fvOQQQbyn,https://api.spotify.com/v1/audio-analysis/7uoxJCPiqiEa3fvOQQQbyn,175556,4
183,Sam Smith,Make It To Me,0.456,0.379,1,-8.573,1,0.0685,0.63,3.1e-06,0.0983,0.225,149.967,audio_features,2uCMaUojwuqr8CRGsLoPa6,spotify:track:2uCMaUojwuqr8CRGsLoPa6,https://api.spotify.com/v1/tracks/2uCMaUojwuqr8CRGsLoPa6,https://api.spotify.com/v1/audio-analysis/2uCMaUojwuqr8CRGsLoPa6,162732,4
184,Daisy the Great,Record Player (with AJR),0.665,0.684,11,-7.049,0,0.106,0.247,0,0.0636,0.927,73.986,audio_features,4jYt1pQqg2mIZmY4FWCZEM,spotify:track:4jYt1pQqg2mIZmY4FWCZEM,https://api.spotify.com/v1/tracks/4jYt1pQqg2mIZmY4FWCZEM,https://api.spotify.com/v1/audio-analysis/4jYt1pQqg2mIZmY4FWCZEM,149538,4
185,John Legend,Conversations in the Dark,0.361,0.357,8,-8.423,0,0.0312,0.704,0,0.219,0.153,122.962,audio_features,0QjQC8sGqxUkaJFBsJjtGm,spotify:track:0QjQC8sGqxUkaJFBsJjtGm,https://api.spotify.com/v1/tracks/0QjQC8sGqxUkaJFBsJjtGm,https://api.spotify.com/v1/audio-analysis/0QjQC8sGqxUkaJFBsJjtGm,235653,4
186,Faouzia,Puppet,0.696,0.816,9,-4.684,0,0.0453,0.016,0,0.0934,0.395,130.074,audio_features,0H5fa5efEeedloCGpTvst4,spotify:track:0H5fa5efEeedloCGpTvst4,https://api.spotify.com/v1/tracks/0H5fa5efEeedloCGpTvst4,https://api.spotify.com/v1/audio-analysis/0H5fa5efEeedloCGpTvst4,175244,4
187,Faouzia,Puppet - Demo Version,0.711,0.287,9,-9.808,0,0.0334,0.357,0,0.175,0.171,111.859,audio_features,6ouAgMwrnaWPJS3ZvKkM7n,spotify:track:6ouAgMwrnaWPJS3ZvKkM7n,https://api.spotify.com/v1/tracks/6ouAgMwrnaWPJS3ZvKkM7n,https://api.spotify.com/v1/audio-analysis/6ouAgMwrnaWPJS3ZvKkM7n,182679,4
188,,,,,,,,,,,,,,,,,,,,
189,,,,,,,,,,,,,,,,,,,,
190,,,,,,,,,,,,,,,,,,,,
191,,,,,,,,,,,,,,,,,,,,
192,,,,,,,,,,,,,,,,,,,,
193,,,,,,,,,,,,,,,,,,,,
194,,,,,,,,,,,,,,,,,,,,
195,,,,,,,,,,,,,,,,,,,,
196,,,,,,,,,,,,,,,,,,,,
197,,,,,,,,,,,,,,,,,,,,
198,,,,,,,,,,,,,,,,,,,,
199,,,,,,,,,,,,,,,,,,,,
